order_id,method_code,paid_at,status,amount,external_receipt_no
9457,CARD,2025-10-04 20:16:00,PAID,1500.00,3-9936
9456,CARD,2025-10-04 20:15:00,PAID,24300.00,3-9935
9455,CARD,2025-10-04 20:15:00,PAID,20950.00,3-9934
9454,CARD,2025-10-04 20:14:00,PAID,7500.00,3-9933
9453,CARD,2025-10-04 20:08:00,PAID,60000.00,3-9932
9452,CARD,2025-10-04 19:50:00,PAID,20900.00,3-9931
9451,CARD,2025-10-04 19:37:00,PAID,15500.00,3-9930
9450,CARD,2025-10-04 19:37:00,PAID,10300.00,3-9929
9449,CARD,2025-10-04 19:36:00,PAID,19600.00,3-9928
9448,CARD,2025-10-04 19:35:00,PAID,12300.00,3-9927
9447,CARD,2025-10-04 19:27:00,PAID,6500.00,3-9926
9446,CARD,2025-10-04 19:25:00,PAID,47000.00,3-9925
9445,CARD,2025-10-04 18:43:00,PAID,1400.00,3-9924
9444,CASH,2025-10-04 18:13:00,PAID,19700.00,3-9923
9443,CARD,2025-10-04 17:50:00,PAID,20100.00,3-9922
9442,CARD,2025-10-04 17:43:00,PAID,10900.00,3-9921
9441,CARD,2025-10-03 22:47:00,PAID,14400.00,3-9920
9440,CARD,2025-10-03 22:15:00,PAID,8000.00,3-9919
9439,CARD,2025-10-03 20:11:00,PAID,35150.00,3-9918
9438,CARD,2025-10-03 19:54:00,PAID,11300.00,3-9917
9437,CARD,2025-10-03 19:53:00,PAID,13000.00,3-9916
9436,CASH,2025-10-02 20:44:00,PAID,27150.00,3-9915
9435,CARD,2025-10-02 17:43:00,PAID,11500.00,23-0004
9434,CARD,2025-10-01 21:12:00,PAID,17550.00,23-0003
9433,CUPON_DE_DESCUENTO,2025-09-28 23:52:00,PAID,29600.00,3-9914
9432,CARD,2025-09-28 23:22:00,PAID,5600.00,3-9913
9431,CARD,2025-09-28 23:21:00,PAID,12150.00,3-9912
9430,CASH,2025-09-28 22:45:00,PAID,2100.00,3-9911
9429,CASH,2025-09-28 22:30:00,PAID,6500.00,3-9910
9428,CARD,2025-09-28 22:28:00,PAID,20800.00,3-9909
9427,CASH,2025-09-28 22:22:00,PAID,1500.00,3-9908
9426,CARD,2025-09-28 22:22:00,PAID,25150.00,3-9907
9425,CARD,2025-09-28 22:21:00,PAID,24600.00,3-9906
9424,CASH,2025-09-28 22:17:00,PAID,15600.00,3-9905
9423,CARD,2025-09-28 22:11:00,PAID,9550.00,3-9904
9422,CARD,2025-09-28 22:11:00,PAID,18600.00,3-9903
9421,CASH,2025-09-28 21:53:00,PAID,15800.00,3-9902
9420,CARD,2025-09-28 21:53:00,PAID,24550.00,3-9901
9419,CARD,2025-09-28 21:43:00,PAID,24700.00,3-9900
9418,CARD,2025-09-28 21:42:00,PAID,18300.00,3-9899
9417,CARD,2025-09-28 21:40:00,PAID,36525.00,3-9898
9416,CASH,2025-09-28 21:38:00,PAID,52025.00,3-9897
9415,CARD,2025-09-28 21:37:00,PAID,22625.00,3-9896
9414,CARD,2025-09-28 21:36:00,PAID,19900.00,3-9895
9413,CARD,2025-09-28 21:34:00,PAID,16800.00,3-9894
9412,CARD,2025-09-28 21:34:00,PAID,10025.00,3-9893
9411,CARD,2025-09-28 21:33:00,PAID,6900.00,3-9892
9410,CARD,2025-09-28 21:32:00,PAID,17825.00,3-9891
9409,CARD,2025-09-28 21:26:00,PAID,19525.00,3-9890
9408,CASH,2025-09-28 21:24:00,PAID,17900.00,3-9889
9407,CARD,2025-09-28 21:23:00,PAID,17450.00,3-9888
9406,CARD,2025-09-28 21:21:00,PAID,5000.00,3-9887
9405,CASH,2025-09-28 21:20:00,PAID,2000.00,3-9886
9404,CARD,2025-09-28 21:19:00,PAID,27000.00,3-9885
9403,CARD,2025-09-28 21:05:00,PAID,26850.00,3-9884
9402,CASH,2025-09-28 20:58:00,PAID,21800.00,3-9883
9401,CARD,2025-09-28 20:53:00,PAID,25600.00,3-9882
9400,CARD,2025-09-28 20:52:00,PAID,10400.00,3-9881
9399,CARD,2025-09-28 20:49:00,PAID,13000.00,3-9880
9398,CASH,2025-09-28 20:48:00,PAID,54450.00,3-9879
9397,CARD,2025-09-28 20:47:00,PAID,43300.00,3-9878
9396,CARD,2025-09-28 20:46:00,PAID,23200.00,3-9877
9395,CARD,2025-09-28 20:44:00,PAID,59890.00,3-9876
9394,CARD,2025-09-28 20:43:00,PAID,19500.00,3-9875
9393,CARD,2025-09-28 20:42:00,PAID,3350.00,3-9874
9392,CASH,2025-09-28 20:34:00,PAID,19600.00,3-9873
9391,CARD,2025-09-28 20:34:00,PAID,9800.00,3-9872
9390,CARD,2025-09-28 20:21:00,PAID,17400.00,3-9871
9389,CARD,2025-09-28 20:08:00,PAID,30200.00,3-9870
9388,CARD,2025-09-28 19:34:00,PAID,18500.00,3-9869
9387,CARD,2025-09-28 19:31:00,PAID,20800.00,3-9868
9386,CARD,2025-09-28 19:10:00,PAID,37700.00,3-9867
9385,CARD,2025-09-28 19:03:00,PAID,1400.00,3-9866
9384,SINPE,2025-09-28 18:53:00,PAID,500.00,3-9865
9383,CARD,2025-09-28 18:52:00,PAID,14600.00,3-9864
9382,CARD,2025-09-28 18:48:00,PAID,8800.00,3-9863
9381,CARD,2025-09-28 18:47:00,PAID,11000.00,3-9862
9380,CARD,2025-09-28 18:42:00,PAID,1100.00,3-9861
9379,CASH,2025-09-28 18:41:00,PAID,3200.00,3-9860
9378,CASH,2025-09-28 18:34:00,PAID,0.00,26-1034
9377,CARD,2025-09-28 18:26:00,PAID,11700.00,3-9859
9376,CARD,2025-09-28 18:02:00,PAID,23250.00,3-9858
9375,CARD,2025-09-28 17:50:00,PAID,13200.00,3-9857
9374,CARD,2025-09-28 17:35:00,PAID,14600.00,3-9856
9373,CARD,2025-09-28 17:23:00,PAID,11400.00,3-9855
9372,CARD,2025-09-28 16:50:00,PAID,8000.00,3-9854
9371,CARD,2025-09-28 16:45:00,PAID,16000.00,3-9853
9370,CARD,2025-09-28 16:39:00,PAID,16350.00,3-9852
9369,CASH,2025-09-28 16:04:00,PAID,15700.00,3-9851
9368,CARD,2025-09-28 15:53:00,PAID,7500.00,3-9850
9367,CARD,2025-09-28 02:24:00,PAID,26450.00,3-9849
9366,CARD,2025-09-28 01:49:00,PAID,42200.00,3-9848
9365,CARD,2025-09-28 01:20:00,PAID,1000.00,3-9847
9364,CASH,2025-09-28 00:32:00,PAID,0.00,26-1033
9363,CASH,2025-09-28 00:30:00,PAID,0.00,26-1032
9362,CARD,2025-09-28 00:09:00,PAID,500.00,3-9846
9361,CARD,2025-09-28 00:08:00,PAID,16800.00,3-9845
9360,CARD,2025-09-27 23:52:00,PAID,24200.00,3-9844
9359,CARD,2025-09-27 23:51:00,PAID,19000.00,3-9843
9358,CARD,2025-09-27 23:51:00,PAID,17400.00,3-9842
9357,CARD,2025-09-27 23:49:00,PAID,14325.00,3-9841
9356,CARD,2025-09-27 23:48:00,PAID,12200.00,3-9840
9355,CARD,2025-09-27 23:26:00,PAID,19000.00,3-9839
9354,CARD,2025-09-27 22:17:00,PAID,73600.00,3-9838
9353,CASH,2025-09-27 22:09:00,PAID,1500.00,3-9837
9352,CARD,2025-09-27 21:46:00,PAID,25350.00,3-9836
9351,CARD,2025-09-27 21:33:00,PAID,64800.00,3-9835
9350,CASH,2025-09-27 21:18:00,PAID,2100.00,3-9834
9349,CARD,2025-09-27 21:12:00,PAID,23090.00,3-9833
9348,CARD,2025-09-27 20:52:00,PAID,8600.00,3-9832
9347,CARD,2025-09-27 20:51:00,PAID,6500.00,3-9831
9346,CARD,2025-09-27 20:50:00,PAID,24700.00,3-9830
9345,CARD,2025-09-27 19:58:00,PAID,10900.00,3-9829
9344,CARD,2025-09-27 19:57:00,PAID,11200.00,3-9828
9343,CASH,2025-09-27 19:57:00,PAID,8200.00,3-9827
9342,CARD,2025-09-27 19:56:00,PAID,8200.00,3-9826
9341,CARD,2025-09-27 19:55:00,PAID,5700.00,3-9825
9340,CARD,2025-09-27 19:49:00,PAID,21500.00,3-9824
9339,CARD,2025-09-27 19:49:00,PAID,15700.00,3-9823
9338,CASH,2025-09-27 19:48:00,PAID,17000.00,3-9822
9337,CARD,2025-09-27 19:47:00,PAID,30200.00,3-9821
9336,CARD,2025-09-27 19:47:00,PAID,50450.00,23-0002
9335,CASH,2025-09-27 19:46:00,PAID,16600.00,3-9820
9334,CARD,2025-09-27 19:45:00,PAID,17000.00,3-9819
9333,CASH,2025-09-27 19:44:00,PAID,34950.00,3-9818
9332,CARD,2025-09-27 19:39:00,PAID,19075.00,3-9817
9331,CASH,2025-09-27 19:09:00,PAID,20100.00,3-9816
9330,CARD,2025-09-27 19:08:00,PAID,23800.00,3-9815
9329,CARD,2025-09-27 18:55:00,PAID,6000.00,3-9814
9328,CARD,2025-09-27 18:54:00,PAID,2000.00,3-9813
9327,CARD,2025-09-27 18:21:00,PAID,14500.00,23-0001
9326,CARD,2025-09-26 20:05:00,PAID,11800.00,3-9812
9325,CASH,2025-09-25 19:54:00,PAID,1500.00,3-9811
9324,CARD,2025-09-25 19:52:00,PAID,22000.00,3-9810
9323,CASH,2025-09-25 19:21:00,PAID,20400.00,3-9809
9322,CASH,2025-09-25 19:20:00,PAID,0.00,26-1031
9321,CASH,2025-09-24 22:45:00,PAID,20400.00,3-9808
9320,CARD,2025-09-24 21:01:00,PAID,26400.00,3-9807
9319,CARD,2025-09-24 19:52:00,PAID,41200.00,3-9806
9318,CARD,2025-09-21 23:40:00,PAID,3200.00,3-9805
9317,CASH,2025-09-21 23:06:00,PAID,14500.00,3-9804
9316,CARD,2025-09-21 22:49:00,PAID,13700.00,3-9803
9315,CARD,2025-09-21 22:32:00,PAID,27800.00,3-9802
9314,CASH,2025-09-21 22:31:00,PAID,19900.00,3-9801
9313,CARD,2025-09-21 22:25:00,PAID,27600.00,3-9800
9312,CARD,2025-09-21 22:22:00,PAID,21800.00,3-9799
9311,CARD,2025-09-21 22:21:00,PAID,36100.00,3-9798
9310,CARD,2025-09-21 22:14:00,PAID,25790.00,3-9797
9309,CARD,2025-09-21 22:13:00,PAID,30500.00,3-9796
9308,CARD,2025-09-21 22:11:00,PAID,34990.00,3-9795
9307,CARD,2025-09-21 22:09:00,PAID,31150.00,3-9794
9306,CARD,2025-09-21 22:08:00,PAID,11000.00,3-9793
9305,CARD,2025-09-21 22:06:00,PAID,20100.00,3-9792
9304,CARD,2025-09-21 22:03:00,PAID,16550.00,3-9791
9303,CARD,2025-09-21 22:00:00,PAID,51850.00,3-9790
9302,CASH,2025-09-21 21:58:00,PAID,7300.00,3-9789
9301,CARD,2025-09-21 21:55:00,PAID,9500.00,3-9788
9300,CARD,2025-09-21 21:54:00,PAID,9000.00,3-9787
9299,CARD,2025-09-21 21:53:00,PAID,24100.00,3-9786
9298,CARD,2025-09-21 21:29:00,PAID,26900.00,3-9785
9297,CASH,2025-09-21 21:27:00,PAID,12200.00,3-9784
9296,CARD,2025-09-21 21:16:00,PAID,6700.00,3-9783
9295,CARD,2025-09-21 21:16:00,PAID,13700.00,3-9782
9294,CARD,2025-09-21 21:15:00,PAID,7300.00,3-9781
9293,CARD,2025-09-21 21:03:00,PAID,15400.00,3-9780
9292,CARD,2025-09-21 20:40:00,PAID,30900.00,3-9779
9291,CARD,2025-09-21 20:38:00,PAID,43950.00,3-9778
9290,CARD,2025-09-21 20:09:00,PAID,7500.00,3-9777
9289,CARD,2025-09-21 20:09:00,PAID,9000.00,3-9776
9288,CARD,2025-09-21 19:51:00,PAID,34580.00,3-9775
9287,CARD,2025-09-21 19:43:00,PAID,12300.00,3-9774
9286,CARD,2025-09-21 19:38:00,PAID,19200.00,3-9773
9285,CARD,2025-09-21 19:22:00,PAID,17500.00,3-9772
9284,CARD,2025-09-21 19:19:00,PAID,18900.00,3-9771
9283,CARD,2025-09-21 19:05:00,PAID,6000.00,3-9770
9282,CARD,2025-09-21 19:00:00,PAID,11700.00,3-9769
9281,CARD,2025-09-21 18:58:00,PAID,9700.00,3-9768
9280,CARD,2025-09-21 18:58:00,PAID,12500.00,3-9767
9279,CASH,2025-09-21 18:42:00,PAID,12200.00,3-9766
9278,CARD,2025-09-21 18:40:00,PAID,14950.00,3-9765
9277,CARD,2025-09-21 18:39:00,PAID,7100.00,3-9764
9276,CARD,2025-09-21 18:24:00,PAID,29650.00,3-9763
9275,CARD,2025-09-21 18:18:00,PAID,11600.00,3-9762
9274,CARD,2025-09-21 18:18:00,PAID,7300.00,3-9761
9273,CARD,2025-09-21 18:09:00,PAID,17300.00,3-9760
9272,CARD,2025-09-21 18:09:00,PAID,9700.00,3-9759
9271,CARD,2025-09-21 18:08:00,PAID,16390.00,3-9758
9270,CARD,2025-09-21 18:07:00,PAID,10000.00,3-9757
9269,CASH,2025-09-21 18:05:00,PAID,16000.00,3-9756
9268,CARD,2025-09-21 17:57:00,PAID,35000.00,3-9755
9267,CARD,2025-09-21 17:52:00,PAID,6700.00,3-9754
9266,CARD,2025-09-21 17:05:00,PAID,9100.00,3-9753
9265,CARD,2025-09-21 16:24:00,PAID,1050.00,3-9752
9264,CASH,2025-09-21 03:39:00,PAID,0.00,26-1030
9263,CASH,2025-09-20 23:22:00,PAID,11400.00,3-9751
9262,CARD,2025-09-20 23:07:00,PAID,14300.00,3-9750
9261,CARD,2025-09-20 22:42:00,PAID,5600.00,3-9749
9260,CARD,2025-09-20 21:34:00,PAID,16300.00,3-9748
9259,CARD,2025-09-20 21:08:00,PAID,7700.00,3-9747
9258,CARD,2025-09-20 21:07:00,PAID,6500.00,3-9746
9257,CARD,2025-09-20 21:07:00,PAID,7300.00,3-9745
9256,CASH,2025-09-20 21:06:00,PAID,7600.00,3-9744
9255,CARD,2025-09-20 21:05:00,PAID,34000.00,3-9743
9254,CARD,2025-09-20 20:24:00,PAID,33500.00,3-9742
9253,CARD,2025-09-20 20:17:00,PAID,15000.00,3-9741
9252,CASH,2025-09-20 20:11:00,PAID,3000.00,3-9740
9251,CARD,2025-09-20 20:05:00,PAID,39400.00,3-9739
9250,CARD,2025-09-20 20:02:00,PAID,7700.00,3-9738
9249,CARD,2025-09-20 20:01:00,PAID,6700.00,3-9737
9248,CARD,2025-09-20 20:00:00,PAID,54730.00,3-9736
9247,CARD,2025-09-20 19:58:00,PAID,35150.00,3-9735
9246,CARD,2025-09-20 19:54:00,PAID,11250.00,3-9734
9245,CARD,2025-09-20 19:26:00,PAID,46900.00,3-9733
9244,CARD,2025-09-20 19:11:00,PAID,18700.00,3-9732
9243,CARD,2025-09-20 19:05:00,PAID,15000.00,3-9731
9242,CARD,2025-09-20 18:49:00,PAID,19900.00,3-9730
9241,CARD,2025-09-20 18:48:00,PAID,13700.00,3-9729
9240,CARD,2025-09-20 18:31:00,PAID,28650.00,3-9728
9239,CASH,2025-09-20 17:49:00,PAID,1500.00,3-9727
9238,CARD,2025-09-20 15:55:00,PAID,7800.00,3-9726
9237,CASH,2025-09-19 20:56:00,PAID,0.00,26-1029
9236,CARD,2025-09-19 20:27:00,PAID,17800.00,3-9725
9235,CARD,2025-09-19 19:17:00,PAID,15400.00,3-9724
9234,CASH,2025-09-19 18:25:00,PAID,0.00,26-1028
9233,CARD,2025-09-19 17:54:00,PAID,19550.00,3-9723
9232,CARD,2025-09-18 20:44:00,PAID,23100.00,22-0005
9231,CARD,2025-09-18 20:39:00,PAID,42500.00,22-0004
9230,CASH,2025-09-18 19:46:00,PAID,3800.00,22-0003
9229,CASH,2025-09-17 19:36:00,PAID,16200.00,3-9722
9228,CUPON_DE_DESCUENTO,2025-09-17 19:30:00,PAID,24300.00,3-9721
9227,CARD,2025-09-17 18:01:00,PAID,12550.00,3-9720
9226,CASH,2025-09-16 22:55:00,PAID,11000.00,3-9719
9225,CARD,2025-09-16 19:48:00,PAID,22500.00,3-9718
9224,CASH,2025-09-15 23:32:00,PAID,26900.00,3-9717
9223,CARD,2025-09-15 22:51:00,PAID,9775.00,3-9716
9222,CARD,2025-09-15 22:35:00,PAID,4900.00,3-9715
9221,CASH,2025-09-15 22:08:00,PAID,20300.00,3-9714
9220,CARD,2025-09-15 22:08:00,PAID,24200.00,3-9713
9219,CARD,2025-09-15 22:06:00,PAID,5500.00,3-9712
9218,CARD,2025-09-15 21:27:00,PAID,29700.00,3-9711
9217,CARD,2025-09-15 21:08:00,PAID,12250.00,3-9710
9216,CARD,2025-09-15 21:08:00,PAID,13000.00,3-9709
9215,CASH,2025-09-15 20:42:00,PAID,12650.00,3-9708
9214,CARD,2025-09-15 20:39:00,PAID,28425.00,3-9707
9213,CARD,2025-09-15 20:38:00,PAID,47800.00,3-9706
9212,SINPE,2025-09-15 20:36:00,PAID,12100.00,3-9705
9211,SINPE,2025-09-15 20:35:00,PAID,19500.00,3-9704
9210,CARD,2025-09-15 20:26:00,PAID,19050.00,3-9703
9209,CARD,2025-09-15 20:21:00,PAID,20100.00,3-9702
9208,CARD,2025-09-15 20:16:00,PAID,20400.00,3-9701
9207,CARD,2025-09-15 20:09:00,PAID,32300.00,3-9700
9206,CARD,2025-09-15 20:03:00,PAID,33000.00,3-9699
9205,CARD,2025-09-15 20:02:00,PAID,28200.00,3-9698
9204,CARD,2025-09-15 20:02:00,PAID,7400.00,3-9697
9203,CARD,2025-09-15 20:01:00,PAID,9400.00,3-9696
9202,CASH,2025-09-15 19:51:00,PAID,0.00,26-1027
9201,CARD,2025-09-15 19:48:00,PAID,24500.00,3-9695
9200,CARD,2025-09-15 19:47:00,PAID,17200.00,3-9694
9199,CARD,2025-09-15 19:46:00,PAID,25800.00,3-9693
9198,CARD,2025-09-15 19:43:00,PAID,21900.00,3-9692
9197,CARD,2025-09-15 19:43:00,PAID,16800.00,3-9691
9196,CARD,2025-09-15 18:43:00,PAID,16500.00,3-9690
9195,CARD,2025-09-15 18:25:00,PAID,24600.00,3-9689
9194,CARD,2025-09-15 18:20:00,PAID,6900.00,3-9688
9193,CARD,2025-09-15 18:16:00,PAID,34200.00,3-9687
9192,CARD,2025-09-14 23:16:00,PAID,24000.00,3-9686
9191,CARD,2025-09-14 22:58:00,PAID,2500.00,3-9685
9190,CARD,2025-09-14 22:57:00,PAID,24600.00,3-9684
9189,CASH,2025-09-14 22:56:00,PAID,18575.00,3-9683
9188,CARD,2025-09-14 22:48:00,PAID,12900.00,3-9682
9187,CARD,2025-09-14 22:47:00,PAID,10500.00,3-9681
9186,CARD,2025-09-14 22:47:00,PAID,26600.00,3-9680
9185,CASH,2025-09-14 22:37:00,PAID,15100.00,3-9679
9184,CARD,2025-09-14 22:33:00,PAID,37000.00,3-9678
9183,CARD,2025-09-14 22:30:00,PAID,44700.00,3-9677
9182,CARD,2025-09-14 22:28:00,PAID,6700.00,3-9676
9181,CARD,2025-09-14 22:27:00,PAID,41300.00,3-9675
9180,CARD,2025-09-14 22:22:00,PAID,7500.00,3-9674
9179,CARD,2025-09-14 22:21:00,PAID,22950.00,3-9673
9178,CARD,2025-09-14 22:19:00,PAID,23900.00,3-9672
9177,CARD,2025-09-14 22:18:00,PAID,14800.00,3-9671
9176,CARD,2025-09-14 22:17:00,PAID,32300.00,3-9670
9175,CARD,2025-09-14 22:16:00,PAID,9800.00,3-9669
9174,CARD,2025-09-14 22:08:00,PAID,49200.00,3-9668
9173,CARD,2025-09-14 22:05:00,PAID,36100.00,3-9667
9172,CASH,2025-09-14 21:56:00,PAID,27300.00,3-9666
9171,CARD,2025-09-14 21:26:00,PAID,12900.00,3-9665
9170,CARD,2025-09-14 21:18:00,PAID,49400.00,3-9664
9169,CARD,2025-09-14 21:14:00,PAID,33100.00,3-9663
9168,CARD,2025-09-14 21:13:00,PAID,7300.00,3-9662
9167,CARD,2025-09-14 21:12:00,PAID,34400.00,3-9661
9166,CARD,2025-09-14 20:56:00,PAID,17300.00,3-9660
9165,CASH,2025-09-14 20:52:00,PAID,25600.00,3-9659
9164,CARD,2025-09-14 20:51:00,PAID,17000.00,3-9658
9163,CARD,2025-09-14 20:50:00,PAID,33900.00,3-9657
9162,CARD,2025-09-14 20:48:00,PAID,22800.00,3-9656
9161,CARD,2025-09-14 20:47:00,PAID,20500.00,3-9655
9160,CARD,2025-09-14 20:40:00,PAID,19600.00,3-9654
9159,CARD,2025-09-14 20:37:00,PAID,40800.00,3-9653
9158,CARD,2025-09-14 20:30:00,PAID,21300.00,3-9652
9157,CARD,2025-09-14 20:30:00,PAID,14600.00,3-9651
9156,CARD,2025-09-14 20:29:00,PAID,22500.00,3-9650
9155,CARD,2025-09-14 20:25:00,PAID,16000.00,3-9649
9154,CARD,2025-09-14 20:23:00,PAID,15600.00,3-9648
9153,CARD,2025-09-14 20:22:00,PAID,21400.00,3-9647
9152,CARD,2025-09-14 20:17:00,PAID,45700.00,3-9646
9151,CASH,2025-09-14 20:05:00,PAID,14300.00,3-9645
9150,CARD,2025-09-14 20:02:00,PAID,14050.00,3-9644
9149,CARD,2025-09-14 19:58:00,PAID,12300.00,3-9643
9148,CARD,2025-09-14 19:55:00,PAID,18300.00,3-9642
9147,CARD,2025-09-14 19:54:00,PAID,42100.00,3-9641
9146,CARD,2025-09-14 19:48:00,PAID,14000.00,3-9640
9145,CARD,2025-09-14 19:47:00,PAID,18600.00,3-9639
9144,CARD,2025-09-14 19:46:00,PAID,15000.00,3-9638
9143,CASH,2025-09-14 19:45:00,PAID,17400.00,3-9637
9142,CASH,2025-09-14 19:42:00,PAID,13000.00,3-9636
9141,CARD,2025-09-14 19:34:00,PAID,20550.00,3-9635
9140,CARD,2025-09-14 19:33:00,PAID,11400.00,3-9634
9139,CASH,2025-09-14 19:29:00,PAID,42790.00,3-9633
9138,CARD,2025-09-14 19:27:00,PAID,26500.00,3-9632
9137,CARD,2025-09-14 19:14:00,PAID,29490.00,3-9631
9136,CARD,2025-09-14 18:36:00,PAID,21100.00,3-9630
9135,CARD,2025-09-14 18:31:00,PAID,28000.00,3-9629
9134,CASH,2025-09-14 17:58:00,PAID,10500.00,3-9628
9133,CARD,2025-09-14 17:57:00,PAID,2500.00,3-9627
9132,CARD,2025-09-14 17:57:00,PAID,2500.00,3-9626
9131,CARD,2025-09-14 17:56:00,PAID,10800.00,3-9625
9130,CARD,2025-09-14 17:27:00,PAID,12800.00,3-9624
9129,CARD,2025-09-14 17:24:00,PAID,7000.00,3-9623
9128,CARD,2025-09-14 17:23:00,PAID,11600.00,3-9622
9127,CARD,2025-09-14 16:37:00,PAID,4400.00,3-9621
9126,CARD,2025-09-14 16:13:00,PAID,13000.00,3-9620
9125,CARD,2025-09-13 23:03:00,PAID,46100.00,3-9619
9124,CARD,2025-09-13 22:11:00,PAID,2450.00,3-9618
9123,CARD,2025-09-13 22:07:00,PAID,10800.00,3-9617
9122,CARD,2025-09-13 21:50:00,PAID,73325.00,3-9616
9121,CARD,2025-09-13 21:33:00,PAID,12300.00,3-9615
9120,CASH,2025-09-13 21:32:00,PAID,13600.00,3-9614
9119,CARD,2025-09-13 21:01:00,PAID,24000.00,3-9613
9118,CARD,2025-09-13 20:46:00,PAID,33000.00,3-9612
9117,CARD,2025-09-13 20:13:00,PAID,34050.00,3-9611
9116,CASH,2025-09-13 20:07:00,PAID,16100.00,3-9610
9115,CARD,2025-09-13 19:55:00,PAID,22800.00,3-9609
9114,CARD,2025-09-13 19:45:00,PAID,4650.00,3-9608
9113,CARD,2025-09-13 19:26:00,PAID,15950.00,3-9607
9112,CARD,2025-09-13 19:25:00,PAID,11200.00,3-9606
9111,CARD,2025-09-13 19:11:00,PAID,22900.00,3-9605
9110,CARD,2025-09-13 19:10:00,PAID,13000.00,3-9604
9109,CARD,2025-09-13 17:26:00,PAID,2500.00,3-9603
9108,CARD,2025-09-13 17:25:00,PAID,12000.00,3-9602
9107,CARD,2025-09-13 17:23:00,PAID,9100.00,3-9601
9106,CARD,2025-09-13 17:15:00,PAID,30550.00,3-9600
9105,CARD,2025-09-13 16:58:00,PAID,22700.00,3-9599
9104,CARD,2025-09-13 01:53:00,PAID,20600.00,3-9598
9103,CARD,2025-09-12 21:33:00,PAID,16200.00,3-9597
9102,CARD,2025-09-12 19:52:00,PAID,20800.00,3-9596
9101,CARD,2025-09-12 19:46:00,PAID,22400.00,3-9595
9100,CARD,2025-09-12 19:06:00,PAID,39690.00,3-9594
9099,CARD,2025-09-10 20:42:00,PAID,10600.00,3-9593
9098,CARD,2025-09-10 20:13:00,PAID,30500.00,3-9592
9097,CASH,2025-09-07 23:14:00,PAID,1550.00,3-9591
9096,CARD,2025-09-07 23:03:00,PAID,35000.00,3-9590
9095,CARD,2025-09-07 23:02:00,PAID,36600.00,3-9589
9094,CARD,2025-09-07 22:59:00,PAID,39600.00,3-9588
9093,CARD,2025-09-07 22:55:00,PAID,1600.00,3-9587
9092,CARD,2025-09-07 22:52:00,PAID,16250.00,3-9586
9091,CASH,2025-09-07 22:45:00,PAID,4900.00,3-9585
9090,CARD,2025-09-07 22:38:00,PAID,23300.00,3-9584
9089,CASH,2025-09-07 22:24:00,PAID,42900.00,3-9583
9088,CUPON_DE_DESCUENTO,2025-09-07 22:20:00,PAID,28950.00,3-9582
9087,CARD,2025-09-07 22:19:00,PAID,6450.00,3-9581
9086,CARD,2025-09-07 22:18:00,PAID,19200.00,3-9580
9085,CARD,2025-09-07 22:17:00,PAID,18700.00,3-9579
9084,CARD,2025-09-07 22:16:00,PAID,9000.00,3-9578
9083,CARD,2025-09-07 21:44:00,PAID,15000.00,3-9577
9082,CASH,2025-09-07 21:31:00,PAID,35075.00,3-9576
9081,CARD,2025-09-07 21:06:00,PAID,33900.00,3-9575
9080,CASH,2025-09-07 20:58:00,PAID,0.00,26-1026
9079,CARD,2025-09-07 20:56:00,PAID,13800.00,3-9574
9078,CARD,2025-09-07 20:56:00,PAID,21900.00,3-9573
9077,CARD,2025-09-07 20:55:00,PAID,16100.00,3-9572
9076,CARD,2025-09-07 20:54:00,PAID,23000.00,3-9571
9075,CARD,2025-09-07 20:50:00,PAID,35100.00,3-9570
9074,CARD,2025-09-07 20:32:00,PAID,13200.00,3-9569
9073,CARD,2025-09-07 20:31:00,PAID,29400.00,3-9568
9072,CARD,2025-09-07 20:27:00,PAID,22000.00,3-9567
9071,CASH,2025-09-07 20:22:00,PAID,16600.00,3-9566
9070,CARD,2025-09-07 20:16:00,PAID,7500.00,3-9565
9069,CARD,2025-09-07 20:15:00,PAID,14800.00,3-9564
9068,CARD,2025-09-07 20:14:00,PAID,38400.00,3-9563
9067,CARD,2025-09-07 20:08:00,PAID,4125.00,3-9562
9066,CARD,2025-09-07 20:00:00,PAID,34800.00,3-9561
9065,CARD,2025-09-07 19:55:00,PAID,26800.00,3-9560
9064,CASH,2025-09-07 19:55:00,PAID,14000.00,3-9559
9063,CARD,2025-09-07 19:51:00,PAID,35000.00,3-9558
9062,CARD,2025-09-07 19:43:00,PAID,16700.00,3-9557
9061,CARD,2025-09-07 19:34:00,PAID,23100.00,3-9556
9060,CARD,2025-09-07 19:32:00,PAID,30200.00,3-9555
9059,SINPE,2025-09-07 19:22:00,PAID,26600.00,3-9554
9058,CARD,2025-09-07 19:21:00,PAID,31000.00,3-9553
9057,CARD,2025-09-07 19:20:00,PAID,31600.00,3-9552
9056,CARD,2025-09-07 19:18:00,PAID,16400.00,3-9551
9055,CARD,2025-09-07 19:16:00,PAID,3100.00,3-9550
9054,CARD,2025-09-07 19:02:00,PAID,26000.00,3-9549
9053,CARD,2025-09-07 18:59:00,PAID,36800.00,3-9548
9052,CARD,2025-09-07 18:58:00,PAID,18750.00,3-9547
9051,CASH,2025-09-07 18:51:00,PAID,32700.00,3-9546
9050,CASH,2025-09-07 18:39:00,PAID,24200.00,3-9545
9049,CARD,2025-09-07 18:35:00,PAID,20350.00,3-9544
9048,CARD,2025-09-07 18:34:00,PAID,34100.00,3-9543
